timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,total_time,electricity,total_power,method,cpu_energy_percent,gpu_energy_percent,ram_energy_percent,tracking_time,function_power,running_method
2023-11-10T02:51:11,codecarbon,6ecd0010-9bd0-4e8a-a2c5-0aef35b2bb2d,0.0071303844451904,3.93319223040068e-08,5.516101215347072e-06,42.5,0.0,4.7543792724609375,8.28102231025696e-08,0.0,4.087958474580471e-09,8.689818157715006e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.0185317993164062,3.93319223040068e-08,2.1224016962662733e-06,bloom_filter,0.9529569157790594,0.0,0.0470430842209407,0.0114014148712158,1.2187026133740204e-05,sequential
2023-11-10T02:51:13,codecarbon,7ecc4ec7-08aa-4bde-9011-8d32db973f2d,0.0071237087249755,3.955604407315279e-08,5.552731814324477e-06,42.5,0.0,4.7543792724609375,8.31986467043559e-08,0.0,4.194699437600017e-09,8.739334614195591e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.0146243572235107,3.955604407315279e-08,2.7048056518723984e-06,bloom_filter,0.952002073123663,0.0,0.0479979268763371,0.0075006484985352,1.2267956132956078e-05,sequential
2023-11-10T02:51:15,codecarbon,5df49382-ca64-4dd6-b225-a7c66336027f,0.0070772171020507,3.932852547395668e-08,5.557060763694866e-06,42.5,0.0,4.7543792724609375,8.266386058595448e-08,0.0,4.2268161875351026e-09,8.689067677348957e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.0146131515502929,3.932852547395668e-08,2.6913103130835738e-06,bloom_filter,0.9513547788498212,0.0,0.0486452211501787,0.0075359344482422,1.2277520319153704e-05,sequential
2023-11-10T02:51:16,codecarbon,81476a2f-df9b-4286-bfba-20d438d5bd71,0.0068132877349853,3.7842135836547046e-08,5.554166697266075e-06,42.5,0.0,4.7543792724609375,7.95001784960429e-08,0.0,4.106535810327235e-09,8.360671430637013e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.0146975517272949,3.7842135836547046e-08,2.5747237729580607e-06,bloom_filter,0.9508827030891424,0.0,0.0491172969108576,0.0078842639923095,1.227112629884411e-05,sequential
2023-11-10T02:51:18,codecarbon,585c76b8-05fe-4dbd-a136-e87b67f72786,0.0068480968475341,3.796675985511056e-08,5.54413301978657e-06,42.5,0.0,4.7543792724609375,7.984919680489434e-08,0.0,4.032856207534982e-09,8.388205301242935e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.0145399570465087,3.796675985511056e-08,2.6112016516738484e-06,bloom_filter,0.9519222996731204,0.0,0.0480777003268793,0.0076918601989746,1.2248958342730514e-05,sequential
2023-11-10T02:51:20,codecarbon,a55adccd-8512-4415-810b-63f98e330328,0.0067589282989501,3.754185190732943e-08,5.554408960538976e-06,42.5,0.0,4.7543792724609375,7.894568973117405e-08,0.0,3.997590756625869e-09,8.294328048779992e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.0143337249755859,3.754185190732943e-08,2.6191274055608686e-06,bloom_filter,0.9518033198938416,0.0,0.0481966801061584,0.0075747966766357,1.2271661544432116e-05,sequential
2023-11-10T02:51:22,codecarbon,8d0da876-bb2b-4868-ac72-ce44869b5457,0.0091269016265869,5.117570306589218e-08,5.607127715370128e-06,42.5,0.0,4.7543792724609375,1.0646184285481772e-07,0.0,6.6034556827313906e-09,1.130652985375491e-07,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.0310237407684326,5.1175703065892184e-08,1.6495658421038852e-06,bloom_filter,0.9415960885599364,0.0,0.0584039114400637,0.0218968391418457,1.238813599219553e-05,sequential
2023-11-10T02:51:24,codecarbon,d866340b-51d5-4369-a959-467debfd1517,0.0067567825317382,3.753573732809869e-08,5.5552679328932125e-06,42.5,0.0,4.7543792724609375,7.889502578311497e-08,0.0,4.034745428119399e-09,8.292977121123439e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.0146272182464599,3.753573732809869e-08,2.5661569203141536e-06,bloom_filter,0.9513474429123612,0.0,0.0486525570876387,0.0078704357147217,1.2273559319349665e-05,sequential
2023-11-10T02:51:25,codecarbon,52a010ef-5e0c-460a-b76f-8b083f55a1a3,0.0067818164825439,3.7659770218883545e-08,5.553050619375782e-06,42.5,0.0,4.7543792724609375,7.920463879903157e-08,0.0,3.999165107112883e-09,8.320380390614447e-08,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.0144035816192626,3.7659770218883545e-08,2.61461150527443e-06,bloom_filter,0.9519353092122562,0.0,0.0480646907877435,0.0076217651367187,1.2268660486509396e-05,sequential
2023-11-10T02:51:27,codecarbon,6a6340b2-7a5a-49d1-9f67-e44af9f065ac,0.0063066482543945,1.6306341050892745e-07,2.58557959682155e-05,42.5,258.60365137438515,4.7543792724609375,7.338672876358032e-08,2.827780040000859e-07,4.100238408379179e-09,3.6026497117204537e-07,United States,USA,iowa,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.30GHz,1.0,1 x Tesla T4,-95.8517,41.2591,12.6783447265625,machine,N,1.0,0.014897346496582,1.6306341050892745e-07,1.0945802364625126e-05,bloom_filter,0.2037020932810432,0.7849167324820059,0.011381174236951,0.0085906982421875,5.7124633662740135e-05,sequential
