timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,time,electricity,power,type
2023-11-10T08:11:24,codecarbon,f97c6050-c176-4ac5-8ed5-cafa707e95f6,0.0013144016265869,8.464652237389298e-09,6.439928303626135e-06,42.5,0.0,4.7543792724609375,1.4439225196838382e-08,0,3.262054209092943e-10,1.4765430617747676e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0263803005218505,8.852069099491902e-09,3.355560370572657e-07,list
2023-11-10T08:11:27,codecarbon,ef986356-e81f-4f9a-b36e-6224f5257262,0.0014317035675048,9.190297002630258e-09,6.419133968246478e-06,42.5,0.0,4.7543792724609375,1.5686121251848013e-08,0,3.4509762675346165e-10,1.603121887860147e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0279867649078369,1.1208673870792152e-08,4.0049908975558213e-07,list
2023-11-10T08:11:29,codecarbon,c56592d8-8ce9-4deb-8678-89cd657bb392,0.0016441345214843,1.0163523705346228e-08,6.18168621395425e-06,42.5,0.0,4.7543792724609375,1.7414324813418918e-08,0,3.1455522730539086e-10,1.7728880040724313e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0293233394622802,8.503032743081651e-09,2.899749107368697e-07,list
2023-11-10T08:11:31,codecarbon,243bb8a6-48b0-4269-a4fc-e9fb39f91f3b,0.0014863014221191,9.436233989917305e-09,6.348802369080223e-06,42.5,0.0,4.7543792724609375,1.6080174181196426e-08,0,3.80048207565172e-10,1.6460222388761598e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0471599102020263,1.0477202635392536e-08,2.2216332877882266e-07,list
2023-11-10T08:11:33,codecarbon,74619ff7-cdc5-457a-85f1-4eea841396c5,0.0014135837554931,8.978180781445038e-09,6.351361032946204e-06,42.5,0.0,4.7543792724609375,1.5275180339813234e-08,0,3.8603073941582494e-10,1.5661211079229058e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0270073413848876,8.653009032444339e-09,3.203946996902939e-07,list
2023-11-10T08:11:35,codecarbon,14510027-b71e-4c3e-9ada-654e0b8415d2,0.0013933181762695,8.971550667661328e-09,6.438982007456293e-06,42.5,0.0,4.7543792724609375,1.5308956305185955e-08,0,3.4068944538982277e-10,1.5649645750575777e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0254898071289062,9.268897639857237e-09,3.63631532909718e-07,list
2023-11-10T08:11:37,codecarbon,45850b97-51f2-47c8-8ffc-b6c19c33b7a4,0.0013535022735595,8.595712938405542e-09,6.350719246152214e-06,42.5,0.0,4.7543792724609375,1.4667212963104249e-08,0,3.2683516110409967e-10,1.4994048124208353e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0260970592498779,1.0385434445455581e-08,3.979542041888938e-07,list
2023-11-10T08:11:39,codecarbon,4cfe6c33-6600-4e48-a057-d0f4f5bc33fe,0.0013575553894042,8.746541522347851e-09,6.4428616251053165e-06,42.5,0.0,4.7543792724609375,1.49177180396186e-08,0,3.3942996500021164e-10,1.525714800461881e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0255372524261474,8.994922404560181e-09,3.522274931719094e-07,list
2023-11-10T08:11:41,codecarbon,004afd71-8955-4a66-b19e-8a329b01d0a9,0.001652717590332,1.0163999298711232e-08,6.149870587793093e-06,42.5,0.0,4.7543792724609375,1.743121279610528e-08,0,2.984968523378484e-10,1.7729709648443132e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0275650024414062,8.8981627618985e-09,3.228065290693497e-07,list
2023-11-10T08:11:43,codecarbon,e9774033-427c-4913-ab8c-aaf2f8295c22,0.001291275024414,8.209608277343124e-09,6.357753477860668e-06,42.5,0.0,4.7543792724609375,1.4019840293460424e-08,0,3.0070094301966796e-10,1.4320541236480092e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.041914939880371,1.1519185287051566e-08,2.7482289894553896e-07,list
2023-11-10T08:11:45,codecarbon,472a6cd8-0810-40c7-94d9-9bd238591f37,0.0013446807861328,8.570776276082168e-09,6.373837095368181e-06,42.5,0.0,4.7543792724609375,1.4627807670169409e-08,0,3.2274184983786354e-10,1.4950549520007272e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0441858768463134,1.0767734287761921e-08,2.4369176434393415e-07,list
2023-11-10T08:11:47,codecarbon,2c2a3834-84a1-480f-b105-b973dfee99bd,0.0013961791992187,8.873226099575126e-09,6.355363340565633e-06,42.5,0.0,4.7543792724609375,1.5156964461008713e-08,0,3.2116749935084956e-10,1.547813196035956e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.026097297668457,9.025247606615064e-09,3.458307339431389e-07,list
2023-11-10T08:11:49,codecarbon,f7eeb830-691e-477c-bf31-56651231d56e,0.0008633136749267,2.2110065838853253e-11,2.5610698035947413e-08,42.5,0.0,4.7543792724609375,8.990036116706e-09,0,3.1077678613655736e-10,9.300812902842558e-09,Canada,CAN,quebec,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-71.2,46.8,12.6783447265625,machine,N,1.0,0.0258071422576904,9.252312957622506e-09,3.585175322876113e-07,list
2023-11-10T08:11:51,codecarbon,60e97920-1dab-4d62-a179-8d4a7292d5a1,0.0013442039489746,8.691149392010327e-09,6.46564786440342e-06,42.5,0.0,4.7543792724609375,1.4819204807281497e-08,0,3.4131918558462836e-10,1.5160523992866123e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.030367374420166,9.074770904968345e-09,2.988329112490566e-07,list
2023-11-10T08:11:54,codecarbon,59b64f9e-f89c-4774-af9e-027773a3b4b7,0.0015289783477783,9.542204196376237e-09,6.240902109726747e-06,42.5,0.0,4.7543792724609375,1.6308161947462297e-08,0,3.3691100422098917e-10,1.6645072951683286e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0276417732238769,9.11664697470764e-09,3.298141150667094e-07,list
2023-11-10T08:11:56,codecarbon,05d7bc67-fdb8-4fe5-bcea-e0df1c080072,0.0013301372528076,8.519672365399933e-09,6.405107704048467e-06,42.5,0.0,4.7543792724609375,1.4540553092956545e-08,0,3.2085262925344676e-10,1.4861405722209992e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0255615711212158,8.722928049081372e-09,3.4125163933454146e-07,list
2023-11-10T08:11:58,codecarbon,24f0bace-5d23-4f63-b0a6-62f5a8a603d8,0.0013229846954345,8.335106220601751e-09,6.300228754999965e-06,42.5,0.0,4.7543792724609375,1.4239384068383112e-08,0,3.0007120282486243e-10,1.4539455271207977e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.041724681854248,9.391052261061609e-09,2.250718721802667e-07,list
2023-11-10T08:12:00,codecarbon,fa11f41c-374d-4dbc-9e27-41da9e6d57a4,0.0013272762298583,8.475601944637169e-09,6.385710641063311e-06,42.5,0.0,4.7543792724609375,1.45011478000217e-08,0,2.8338308766251427e-10,1.4784530887684216e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0251708030700683,9.384277784655448e-09,3.728239324956096e-07,list
2023-11-10T08:12:02,codecarbon,a7d94b75-df6e-46b0-9a3c-c20e46674738,0.00138521194458,8.933793298438941e-09,6.4494053299166326e-06,42.5,0.0,4.7543792724609375,1.522451639175415e-08,0,3.592667811365876e-10,1.558378317289074e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0255589485168457,8.846812415960914e-09,3.461336607853821e-07,list
2023-11-10T08:12:04,codecarbon,1ff81528-fc93-4f2e-a862-bef01ea5bc3c,0.0013661384582519,8.735792708047233e-09,6.3945148863059935e-06,42.5,0.0,4.7543792724609375,1.4943050013648142e-08,0,2.9534815136382044e-10,1.5238398165011966e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0270907878875732,8.422316261189433e-09,3.108922596176251e-07,list
2023-11-10T08:12:06,codecarbon,10274181-39b6-49f0-b5d2-c2f801e55731,0.0016157627105712,1.0185686832243013e-08,6.303949686177394e-06,42.5,0.0,4.7543792724609375,1.7470618089040122e-08,0,2.9692250185083437e-10,1.7767540590890958e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0258567333221435,8.922088598520581e-09,3.450586153850981e-07,list
2023-11-10T08:12:08,codecarbon,c1468ad7-397c-42ba-b3af-556f9e2f124a,0.0014262199401855,9.073534029803873e-09,6.361945850107406e-06,42.5,0.0,4.7543792724609375,1.5494724114735922e-08,0,3.328176929547529e-10,1.5827541807690676e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0254580974578857,8.634936340902058e-09,3.391823114506679e-07,list
2023-11-10T08:12:10,codecarbon,4a89a159-e346-426d-80c7-a87919c11a92,0.0013661384582519,8.815372797166623e-09,6.4527667337953154e-06,42.5,0.0,4.7543792724609375,1.5041563245985243e-08,0,3.3565152383137804e-10,1.537721476981662e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0545563697814941,1.813193393925081e-08,3.323522809870181e-07,list
2023-11-10T08:12:12,codecarbon,18c7d4d8-4303-446f-8e39-62e9c1ca233e,0.0007627010345458,1.9635775389759973e-11,2.5745048846630764e-08,42.5,0.0,4.7543792724609375,7.954239845275881e-09,0,3.0573886457811264e-10,8.259978709853992e-09,Canada,CAN,quebec,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-71.2,46.8,12.6783447265625,machine,N,1.0,0.0297307968139648,9.610498648617472e-09,3.2325062489086497e-07,list
2023-11-10T08:12:14,codecarbon,fb133dee-a6b8-403e-9dc9-23d113c1725f,0.0012307167053222,7.878721528592121e-09,6.40173444832624e-06,42.5,0.0,4.7543792724609375,1.3423131571875678e-08,0,3.2022288905864117e-10,1.3743354460934321e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0308706760406494,8.831645116045742e-09,2.8608525140222214e-07,list
2023-11-10T08:12:16,codecarbon,4df1ebbb-3277-4d0d-bc0c-b457a52fd9bf,0.0013670921325683,8.788056577776971e-09,6.428284069828436e-06,42.5,0.0,4.7543792724609375,1.5010601944393584e-08,0,3.1896340866903004e-10,1.5329565353062615e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.025393009185791,8.819256050444892e-09,3.473103949956361e-07,list
2023-11-10T08:12:18,codecarbon,748121e0-fb73-493e-b0c7-7b212d282210,0.0018796920776367,1.1774174307014192e-08,6.263884626155105e-06,42.5,0.0,4.7543792724609375,2.019239796532525e-08,0,3.4604223704567024e-10,2.053844020237092e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0279273986816406,1.0640486213035957e-08,3.810052749392293e-07,list
2023-11-10T08:12:21,codecarbon,a10e077a-a056-4a90-bdc2-ae5c6dcbc1ed,0.0013515949249267,8.680395878821984e-09,6.422335360050549e-06,42.5,0.0,4.7543792724609375,1.4799502160814076e-08,0,3.4226379587683675e-10,1.5141765956690913e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0266749858856201,1.0969084489336864e-08,4.1121238213100804e-07,list
2023-11-10T08:12:23,codecarbon,82c8338e-939d-430c-8751-af30f7c8a55b,0.0014104843139648,9.0115777137829e-09,6.388995343345246e-06,42.5,0.0,4.7543792724609375,1.541309886508518e-08,0,3.063686047729183e-10,1.57194674698581e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0438494682312011,1.0975628217392117e-08,2.5030242463880977e-07,list
2023-11-10T08:12:25,codecarbon,8c3ec402-5579-4f5e-acd6-a4935e4b4e26,0.0013782978057861,8.677507764340567e-09,6.295814828923144e-06,42.5,0.0,4.7543792724609375,1.4799502160814076e-08,0,3.37225874318392e-10,1.5136728035132473e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0265126228332519,8.735235499677528e-09,3.294745885617116e-07,list
2023-11-10T08:12:26,codecarbon,616c7187-d37a-45dd-819b-426b13b88d00,0.0016837120056152,1.0023476899754668e-08,5.953201537036052e-06,42.5,0.0,4.7543792724609375,1.7130043771531847e-08,0,3.5454372967554566e-10,1.7484587501207392e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0290062427520751,8.58180289944701e-09,2.9586054880662e-07,list
2023-11-10T08:12:28,codecarbon,ea7201d9-e1c5-4ab8-9879-e094109b48ad,0.0014235973358154,8.960288597057846e-09,6.294117284172519e-06,42.5,0.0,4.7543792724609375,1.528080966737535e-08,0,3.4919093801969824e-10,1.5630000605395052e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0280718803405761,9.745613712291615e-09,3.4716640260841135e-07,list
2023-11-10T08:12:30,codecarbon,1183d28b-a88d-4537-8568-8cbde7343c7e,0.0015008449554443,9.636339436957545e-09,6.420609538647938e-06,42.5,0.0,4.7543792724609375,1.6423563162485763e-08,0,3.8571586931842225e-10,1.6809279031804183e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0266401767730712,8.672535179002783e-09,3.255434546428855e-07,list
2023-11-10T08:12:33,codecarbon,751099e2-30ee-44a8-8034-24468e9b6f54,0.0015966892242431,1.0030160363380674e-08,6.281848847658506e-06,42.5,0.0,4.7543792724609375,1.7175078392028813e-08,0,3.2116749935084956e-10,1.749624589137966e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0273699760437011,9.288932343830816e-09,3.393840144032037e-07,list
2023-11-10T08:12:35,codecarbon,adea999e-ed0c-42b8-9055-277a118ea204,0.0013566017150878,8.445174741785422e-09,6.225242565934897e-06,42.5,0.0,4.7543792724609375,1.4388561248779295e-08,0,3.4289353607164234e-10,1.473145478485094e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.045149803161621,1.0231802470683028e-08,2.266189829013566e-07,list
2023-11-10T08:12:37,codecarbon,ce032354-8277-416d-b4a2-146f8115bb5e,0.0014374256134033,9.287040958387504e-09,6.46088456459256e-06,42.5,0.0,4.7543792724609375,1.5826854440901014e-08,0,3.7312106542231054e-10,1.6199975506323326e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0267169475555419,9.137786697645174e-09,3.420221070782351e-07,list
2023-11-10T08:12:39,codecarbon,49cb3773-a303-4263-a536-e6772d851c7e,0.0013008117675781,8.385789478002533e-09,6.446581809153947e-06,42.5,0.0,4.7543792724609375,1.4295677344004317e-08,0,3.321879527599473e-10,1.4627865296764263e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0265874862670898,9.327884226392093e-09,3.508373876600063e-07,list
2023-11-10T08:12:41,codecarbon,a8458722-b008-4881-9bfa-f61215454b71,0.0013859272003173,8.799274696313607e-09,6.349016524315662e-06,42.5,0.0,4.7543792724609375,1.5050007237328422e-08,0,2.9912659253265404e-10,1.5349133829861075e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0266833305358886,1.8043482697504943e-11,6.762080420671902e-10,list
2023-11-10T08:12:43,codecarbon,9de8d737-d563-4516-a986-af8b0fc27599,0.001493215560913,9.362784854941942e-09,6.270216504586046e-06,42.5,0.0,4.7543792724609375,1.6029510233137343e-08,0,3.0259016360408474e-10,1.6332100396741427e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0261383056640625,8.852933972329489e-09,3.386957856454089e-07,list
2023-11-10T08:12:45,codecarbon,8f2a8bc0-ccfa-42d1-8497-baa9ab7b84c7,0.0015299320220947,9.691872821271038e-09,6.33483885643578e-06,42.5,0.0,4.7543792724609375,1.6578369670444064e-08,0,3.2777977139630816e-10,1.690614944184037e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.026902437210083,9.092962874453176e-09,3.379977361696116e-07,list
2023-11-10T08:12:47,codecarbon,42976bfc-920e-45d9-963f-197b46c98ea3,0.0012991428375244,8.251922277509571e-09,6.351820630619838e-06,42.5,0.0,4.7543792724609375,1.4093021551767986e-08,0,3.013306832144736e-10,1.4394352234982462e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0482771396636962,1.302825597454878e-08,2.698638748133175e-07,list
2023-11-10T08:12:49,codecarbon,dcb88449-b8ce-418a-9bf1-1736011df495,0.0015070438385009,9.346736995284753e-09,6.2020339133477e-06,42.5,0.0,4.7543792724609375,1.5978846285078263e-08,0,3.2526081061708585e-10,1.630410709569535e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0268516540527343,9.244847826404873e-09,3.442934207423041e-07,list
2023-11-10T08:12:51,codecarbon,fd803a6d-eb67-455c-b634-6652e662040e,0.0012943744659423,8.31237959620628e-09,6.421927977507163e-06,42.5,0.0,4.7543792724609375,1.4188720120324032e-08,0,3.1109165623396016e-10,1.4499811776557993e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0264589786529541,9.050895309542082e-09,3.420727393999981e-07,list
2023-11-10T08:12:53,codecarbon,9d46797b-d654-4709-8140-d81978274271,0.0014779567718505,9.506410429826397e-09,6.432130229305142e-06,42.5,0.0,4.7543792724609375,1.622935136159261e-08,0,3.532842492859345e-10,1.6582635610878543e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0273511409759521,9.855961632780766e-09,3.603491949914042e-07,list
2023-11-10T08:12:55,codecarbon,07d172d9-5e5c-42f3-bc64-36a17a659f09,0.0013620853424072,8.6942666646014e-09,6.383055741012482e-06,42.5,0.0,4.7543792724609375,1.4852980772654216e-08,0,3.129808768183769e-10,1.5165961649472593e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.027735948562622,8.981450296028798e-09,3.23819835321317e-07,list
2023-11-10T08:12:58,codecarbon,7c7404cb-8d6c-4cb7-ac71-68f8fe72998d,0.0016651153564453,1.0266814569641231e-08,6.165827808806487e-06,42.5,0.0,4.7543792724609375,1.7588833967844647e-08,0,3.2022288905864117e-10,1.7909056856903293e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0273244380950927,9.249829809518108e-09,3.385185736419332e-07,list
2023-11-10T08:13:00,codecarbon,374db869-c90c-418f-a618-aff4b4d631e3,0.0013775825500488,8.778544638640823e-09,6.37242729180162e-06,42.5,0.0,4.7543792724609375,1.499652862548828e-08,0,3.164444478898077e-10,1.5312973073378088e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0467340946197509,1.0741337881293398e-08,2.298394345432306e-07,list
2023-11-10T08:13:02,codecarbon,c75bf088-47a6-4aaa-9c0f-eb36beeb3f99,0.0014994144439697,9.52771497301458e-09,6.354290510760842e-06,42.5,0.0,4.7543792724609375,1.6274385982089572e-08,0,3.4541249685086465e-10,1.6619798478940438e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0275788307189941,1.0542031378990489e-08,3.8225084618e-07,list
2023-11-10T08:13:04,codecarbon,c6563298-ab55-496a-b313-ff4310e59c50,0.0013175010681152,8.480798989196881e-09,6.437033862393128e-06,42.5,0.0,4.7543792724609375,1.4464557170867922e-08,0,3.2903925178591944e-10,1.4793596422653842e-08,Taiwan,TWN,taipei city,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5324,25.0504,12.6783447265625,machine,N,1.0,0.0273044109344482,8.800784681654578e-09,3.223209869930278e-07,list
2023-11-10T08:13:06,codecarbon,ec0bd5b1-585b-4a1f-aa91-fc3c643c4cc6,0.0008208751678466,2.133215724057246e-11,2.5987090456799894e-08,42.5,0.0,4.7543792724609375,8.632573816511366e-09,0,3.4100431548722556e-10,8.973578131998591e-09,Canada,CAN,quebec,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,-71.2,46.8,12.6783447265625,machine,N,1.0,0.0285015106201171,1.0303248749806725e-08,3.614983390576637e-07,list
