timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,running_method
2023-11-10T11:00:30,codecarbon,784a6ea1-a0ca-43ff-b4e0-34e3acc51aea,0.0083286762237548,5.0240926450042994e-08,6.032282333985662e-06,42.5,0.0,4.7543792724609375,9.691168864568077e-08,0.0,6.054322232860917e-09,1.0296601087854169e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:33,codecarbon,0114434b-94ed-4dcc-87c2-13e5df8d284b,0.0075461864471435,4.5062431109486346e-08,5.971550189638338e-06,42.5,0.0,4.7543792724609375,8.799201912350128e-08,0.0,4.3609508490286925e-09,9.235296997252994e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:33,codecarbon,b85a94c6-30d6-407a-a988-77064917723d,0.0069773197174072,2.0236123413011428e-10,2.9002717709102172e-08,42.5,0.0,4.7543792724609375,8.076677719751995e-08,0.0,4.3584318882494705e-09,8.512520908576941e-08,Canada,CAN,quebec,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,-71.2,46.8,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:35,codecarbon,e3ab68ad-fe27-4ebf-8330-6af0a1070cc4,0.0071513652801513,2.080339964363849e-07,2.9090109131159023e-05,42.5,291.5969354541608,4.7543792724609375,8.352514770295888e-08,3.386113819978803e-07,4.217684954710421e-09,4.263542146555496e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:35,codecarbon,9c75847e-bbfb-4fd9-b17d-66c42c27715e,0.0075736045837402,4.5009626822035434e-08,5.942959699621309e-06,42.5,0.0,4.7543792724609375,8.797794580459594e-08,0.0,4.2668046899052574e-09,9.22447504945012e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:37,codecarbon,11d18aad-3fbd-48f5-b764-a232c9b4ea12,0.0074343681335449,4.437681991210361e-08,5.969144803560254e-06,42.5,0.0,4.7543792724609375,8.672260575824315e-08,0.0,4.225241837048089e-09,9.094784759529122e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:38,codecarbon,ac8eb005-13b3-4d45-9618-8fa5ce3f8147,0.0087518692016601,2.176643482694626e-07,2.4870612580472924e-05,42.5,275.92347646328454,4.7543792724609375,1.0176135434044732e-07,3.400002720008871e-07,4.329463839288413e-09,4.460910901806229e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:40,codecarbon,88b28d1b-ca24-4e2f-89d9-2680ea828eda,0.0187170505523681,1.1525649782132382e-07,6.1578344033879344e-06,42.5,0.0,4.7543792724609375,2.1925104988945858e-07,0.0,1.6960792666698884e-08,2.362118425561575e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:41,codecarbon,326f3f65-da66-4a90-8408-160c9c986639,0.0135805606842041,8.348596137737647e-08,6.147460573883458e-06,42.5,0.0,4.7543792724609375,1.5904539161258277e-07,0.0,1.2054486808968553e-08,1.710998784215513e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:43,codecarbon,5102f98b-d228-49ba-a747-9d6ec5a5b691,0.0072269439697265,4.314569954697031e-08,5.970116791787271e-06,42.5,0.0,4.7543792724609375,8.4234442975786e-08,0.0,4.1902912562363785e-09,8.84247342320224e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:43,codecarbon,80bba865-4ce1-4065-a094-012130cd6a2b,0.0076296329498291,4.5363731399246503e-08,5.945729197924603e-06,42.5,0.0,4.7543792724609375,8.863376246558298e-08,0.0,4.336705851528678e-09,9.297046831711165e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:45,codecarbon,ad6824f2-fe4d-4455-8a64-e3a465261ae5,0.0076873302459716,4.558737836107444e-08,5.930196427422013e-06,42.5,0.0,4.7543792724609375,8.906440602408518e-08,0.0,4.364414420100123e-09,9.342882044418529e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:45,codecarbon,e0df848d-1ae8-4235-aaa9-7e57f9a256d7,0.0072009563446044,4.280646703362158e-08,5.944553054497472e-06,42.5,0.0,4.7543792724609375,8.344915178087022e-08,0.0,4.280344104093578e-09,8.77294958849638e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:47,codecarbon,95de6849-2e0b-49d4-bcc6-44e9e2e20afc,0.0063004493713378,2.005116356806783e-07,3.1824973722168006e-05,42.5,314.3048065072006,4.7543792724609375,7.309400373035007e-08,3.3361137800023977e-07,4.23216897919095e-09,4.109375507097808e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:48,codecarbon,1d1d8e6a-edfa-4918-8b0b-a574df992b70,0.0074186325073242,2.1470117739697291e-10,2.894080238979409e-08,42.5,0.0,4.7543792724609375,8.567273616790772e-08,0.0,4.643389326398998e-09,9.031612549430673e-08,Canada,CAN,quebec,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,-71.2,46.8,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:50,codecarbon,34c2f975-0971-42b7-9951-b2736ea4fdf1,0.0075366497039794,2.1005492707992853e-07,2.787112779953347e-05,42.5,282.790966056728,4.7543792724609375,8.755011690987482e-08,3.3861138200134977e-07,4.334501760846858e-09,4.3049600067207146e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:50,codecarbon,8e339252-9a06-44c2-ac0e-20446ca5f3af,0.0079374313354492,1.0279660282301075e-09,1.2950865144988744e-07,42.5,306.17785247631895,4.7543792724609375,9.214364820056492e-08,3.3583360199880563e-07,4.446595515522253e-09,4.324238457148928e-07,Canada,CAN,quebec,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,-71.2,46.8,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:53,codecarbon,b0b1d4bb-8d00-4d05-af08-093eb835c847,0.0138683319091796,8.539440467537677e-08,6.15751088412102e-06,42.5,0.0,4.7543792724609375,1.622456643316481e-07,0.0,1.2765463488904061e-08,1.7501112782055217e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:53,codecarbon,9b7fa97c-931d-413b-8091-84f81e640fe3,0.0073339939117431,2.0417818492519976e-07,2.7839971969198177e-05,42.5,266.6484057565108,4.7543792724609375,8.518861399756537e-08,3.2888915199764945e-07,4.37417539311961e-09,4.184519413883345e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:55,codecarbon,caae0cb9-9cc8-41a4-a5f0-2c5b71b6233e,0.0073423385620117,4.3686407273113583e-08,5.949930925160716e-06,42.5,0.0,4.7543792724609375,8.523364861806235e-08,0.0,4.299236309937745e-09,8.95328849280001e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:56,codecarbon,4900693b-6303-41a1-b530-987df50746b4,0.0140936374664306,8.611990248981582e-08,6.110551849722471e-06,42.5,0.0,4.7543792724609375,1.643651061587864e-07,0.0,1.213288946322185e-08,1.764979956220082e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:58,codecarbon,95301d8a-585e-4374-835d-b1c9b603d8e1,0.0074508190155029,4.4251064923193065e-08,5.939087344776435e-06,42.5,0.0,4.7543792724609375,8.646928601794775e-08,0.0,4.220833655684449e-09,9.069011967363218e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:00:58,codecarbon,3e6a3204-a2a6-4476-a6cf-450ac816f3d9,0.0071632862091064,4.260911866307434e-08,5.948264165252367e-06,42.5,0.0,4.7543792724609375,8.310294813579985e-08,0.0,4.222093136074061e-09,8.73250412718739e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:00,codecarbon,e7c7c65c-a479-4aaa-a3d4-bee69e242265,0.0073397159576416,4.393984906260824e-08,5.986587126285333e-06,42.5,0.0,4.7543792724609375,8.57599907451206e-08,0.0,4.292309167794883e-09,9.005229991291549e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:00,codecarbon,856eb942-d0e6-4b7d-a0ca-0cda417bb8df,0.0077145099639892,4.572765267100502e-08,5.927486371066757e-06,42.5,0.0,4.7543792724609375,8.943312697940402e-08,0.0,4.2831779349702026e-09,9.371630491437424e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:03,codecarbon,9ee86e80-47a7-4dcd-909d-e744c07ae387,0.0067152976989746,1.9654496179579155e-10,2.9268242542069722e-08,42.5,0.0,4.7543792724609375,7.8427791595459e-08,0.0,4.250746314937715e-09,8.26785379103967e-08,Canada,CAN,quebec,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,-71.2,46.8,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:03,codecarbon,9db82d47-de0b-4221-8042-854c1a1a67f7,0.0072765350341796,2.1102977723896401e-10,2.900141018324036e-08,42.5,0.0,4.7543792724609375,8.442021078533597e-08,0.0,4.351504746106609e-09,8.877171553144257e-08,Canada,CAN,quebec,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,-71.2,46.8,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:05,codecarbon,59c4527e-afeb-4eca-aacc-fb151e4d335f,0.0133414268493652,7.947854986900143e-08,5.957275092564999e-06,42.5,0.0,4.7543792724609375,1.559323734707303e-07,0.0,6.954535841335504e-09,1.6288690931206577e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:06,codecarbon,2ab1923e-384e-400a-97b5-76cadf4e66d8,0.0131881237030029,2.4625386411945336e-07,1.86723956845644e-05,42.5,127.35941113123316,4.7543792724609375,1.543477177619934e-07,3.391669380001239e-07,1.1169072095071898e-08,5.046837278571893e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:08,codecarbon,20669bc5-7ae9-4c55-a4f4-317a2b8895bd,0.0078568458557128,4.690544107965485e-08,5.9700090775675386e-06,42.5,0.0,4.7543792724609375,9.169611665937637e-08,0.0,4.4340007116261406e-09,9.613011737100252e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:08,codecarbon,2c1bcec7-39e5-4009-9aa8-765e2b473519,0.0085248947143554,5.04218246134164e-08,5.914656579688748e-06,42.5,0.0,4.7543792724609375,9.929570886823869e-08,0.0,4.0410428300674544e-09,1.0333675169830613e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:11,codecarbon,57fbc07d-d49d-4c44-9c87-f7abec6e2cb7,0.0076236724853515,4.555391360206359e-08,5.975324056692198e-06,42.5,0.0,4.7543792724609375,8.9055962032742e-08,0.0,4.3042742314961895e-09,9.33602362642382e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:11,codecarbon,a0f1fd6e-5dc0-47f6-81e9-cdf60b694837,0.0074951648712158,4.456221267154031e-08,5.945461299013653e-06,42.5,0.0,4.7543792724609375,8.706036541197034e-08,0.0,4.267434430100063e-09,9.13277998420704e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:13,codecarbon,bd8658c9-d797-4e53-b4a1-7ae7610f585b,0.0072488784790039,4.335984508661018e-08,5.981593595781785e-06,42.5,0.0,4.7543792724609375,8.461160792244808e-08,0.0,4.252005795327326e-09,8.88636137177754e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:13,codecarbon,246b97c7-8179-46a3-94a5-3bd6b37a53b3,0.0112719535827636,3.357520527477205e-10,2.9786500652480544e-08,42.5,0.0,4.7543792724609375,1.31385690636105e-07,0.0,9.851655607538609e-09,1.4123734624364362e-07,Canada,CAN,quebec,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,-71.2,46.8,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:15,codecarbon,db547cca-9edd-4b65-9d74-37105da067c6,0.0071556568145751,4.281489699782362e-08,5.983363666996289e-06,42.5,0.0,4.7543792724609375,8.354766501320735e-08,0.0,4.199107618963657e-09,8.7746772632171e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:16,codecarbon,0456d9b9-76d5-4dd5-b3e9-103ef4dac020,0.0091979503631591,5.530592673473681e-08,6.01285335874993e-06,42.5,0.0,4.7543792724609375,1.0706699556774565e-07,0.0,6.279454352503915e-09,1.1334644992024956e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:18,codecarbon,c690613d-cfcc-4025-b88d-29e76eca0c83,0.014125108718872,8.668012085460791e-08,6.136598491365776e-06,42.5,0.0,4.7543792724609375,1.648098230361939e-07,0.0,1.2836309260819691e-08,1.7764613229701356e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:18,codecarbon,cafea8c4-f187-459e-8cbc-e5bde311e0b2,0.0230681896209716,1.4156811164063976e-07,6.136940694814551e-06,42.5,0.0,4.7543792724609375,2.7105775144365096e-07,0.0,1.9078294071732674e-08,2.901360455153837e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:21,codecarbon,f7e67de6-4ba7-4742-a94c-5516ac44e51f,0.0076949596405029,4.6068213215939176e-08,5.9868037479308e-06,42.5,0.0,4.7543792724609375,8.981873591740927e-08,0.0,4.595529071593773e-09,9.441426498900305e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:21,codecarbon,39bc334b-f47d-494e-9ee6-0ef9a24c03ff,0.0120365619659423,7.346489291098083e-08,6.103478145906677e-06,42.5,0.0,4.7543792724609375,1.407219303978814e-07,0.0,9.840320284032109e-09,1.505622506819135e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:23,codecarbon,1a54e150-9171-430e-b660-4a6cdc86d363,0.0072023868560791,4.3112966915989753e-08,5.985927690013026e-06,42.5,0.0,4.7543792724609375,8.41443737347921e-08,0.0,4.213276773346782e-09,8.83576505081389e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:23,codecarbon,ecc636d2-ff3b-4f78-985b-2d8ace42061e,0.0142898559570312,8.790289278066333e-08,6.151419093725096e-06,42.5,0.0,4.7543792724609375,1.6703622208701238e-07,0.0,1.311591390731337e-08,1.8015213599432573e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:25,codecarbon,f87667dd-9cbd-4f1d-86d0-6bcd6c5ed329,0.0072166919708251,4.3141071739178596e-08,5.977956647392505e-06,42.5,0.0,4.7543792724609375,8.424007230334812e-08,0.0,4.175177491561044e-09,8.841524979490916e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:26,codecarbon,9b173a6e-c95c-424f-a18b-98f68adeff53,0.0127711296081542,7.816917977485844e-08,6.120772568539892e-06,42.5,0.0,4.7543792724609375,1.491124431292216e-07,0.0,1.1090984310916005e-08,1.6020342744013762e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:28,codecarbon,8845cb0a-2f11-4244-9e8e-4e7348929b6c,0.0071756839752197,4.296188191809836e-08,5.987147994039526e-06,42.5,0.0,4.7543792724609375,8.379254076215957e-08,0.0,4.255469366398757e-09,8.804801012855831e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:28,codecarbon,1e65a25d-fa66-4f38-8d41-137f1fcabef5,0.0070281028747558,2.0456259656066875e-10,2.9106374822063885e-08,42.5,0.0,4.7543792724609375,8.169280158148876e-08,0.0,4.3584318882494705e-09,8.605123346973823e-08,Canada,CAN,quebec,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,-71.2,46.8,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:30,codecarbon,712de9d8-9aa7-473c-bb51-d561c60f930d,0.0073540210723876,4.375957843120685e-08,5.950428751898999e-06,42.5,0.0,4.7543792724609375,8.536030848821004e-08,0.0,4.322536697145552e-09,8.96828451853556e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:30,codecarbon,d00bfb82-6775-49cd-936e-7b97cee6b049,0.0103263854980468,6.282038414702593e-08,6.083482372308078e-06,42.5,0.0,4.7543792724609375,1.205436057514615e-07,0.0,8.203310647634984e-09,1.2874691639909648e-07,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:33,codecarbon,1625f16f-ae50-4d7c-8431-97e7afe1639f,0.0076026916503906,4.513512929789806e-08,5.936730223114997e-06,42.5,0.0,4.7543792724609375,8.830726146698e-08,0.0,4.194699437600017e-09,9.250196090458001e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:33,codecarbon,6bee98c3-0e3c-45fe-ae72-eb846fd7e5a5,0.0076267719268798,4.5239930926088694e-08,5.931727257589093e-06,42.5,0.0,4.7543792724609375,8.843955066468983e-08,0.0,4.27719540311955e-09,9.271674606780937e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:36,codecarbon,64c9f60b-bebf-4288-b068-48b00c8b4dab,0.006934642791748,4.1431248729300346e-08,5.974532499150772e-06,42.5,0.0,4.7543792724609375,8.1003208955129e-08,0.0,3.9078527788660726e-09,8.491106173399507e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
2023-11-10T11:01:36,codecarbon,3802bba8-bddd-4fa3-8d5f-ce4301ec4907,0.0070927143096923,4.216022025947372e-08,5.9441588112269874e-06,42.5,0.0,4.7543792724609375,8.212344513999092e-08,0.0,4.281603584483189e-09,8.64050487244741e-08,Singapore,SGP,,,,Linux-5.15.120+-x86_64-with-glibc2.35,3.10.12,2.3.1,2.0,Intel(R) Xeon(R) CPU @ 2.00GHz,1.0,1 x Tesla T4,103.8547,1.2929,12.6783447265625,machine,N,1.0,parallel
